word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
drag,dræg,n./v.,"拖, 拖累；拖累, 拖拉, 沉重缓慢地走, 拖动；拖动",,,四级,1
dragon,'drægən,n.,"龙, 凶暴的人；凶恶的人, 凶恶严厉的监护人",,,四级,1
drain,drein,n./v.,"排水沟, 消耗, 排水；排出, 喝光, 耗尽；排水, 流干",,,四级,1
drama,'drɑ:mə,n.,"戏剧, 戏剧艺术",,,四级,1
dramatic,drə'mætik,adj.,"戏剧性的, 生动的",,,四级,1
drawer,'drɒ:ə,n.,"抽屉, 开票人；抽屉",,,四级,1
drawing,'drɒ:iŋ,n.,"图画, 制图, 拉；绘图",,,四级,1
dread,dred,n./adj./v.,"恐惧, 可怕的人(或事)；可怕的, 可怖的；恐惧, 害怕",,,四级,2
dream,dri:m,n./v.,"梦, 空想, 愿望；做梦, 想象, 梦想",,,四级,1
drift,drift,n./v.,"漂流物, 漂流, 动向；(使)漂流",,,四级,1
drill,dril,n./v.,"钻孔机, 钻子, 播种机, 粗斜纹布；训练, 钻孔",,,四级,2
drip,drip,n./v.,水滴；(使)滴下,,,四级,2
drop,drɒp,n./v.,"滴, 微量, 落下, 空投；放下, 掉下, 下降；使滴下, 放下, 丢失, 遗漏；投入, 投入点, 接入点, 分接点",,,四级,1
drought,draut,n.,"干旱, 缺乏",,,四级,2
drown,draun,v.,"淹死；把...淹死, 淹没",,,四级,1
drug,drʌg,n./v.,"药, 麻药, 麻醉药；吸毒；使服麻醉药, 使麻木",,,四级,1
drum,drʌm,n./v.,"鼓, 鼓声；击鼓, 作鼓声；打鼓奏出；磁鼓",,,四级,1
drunk,drʌŋk,adj.,喝醉了的；drink的过去式,,,四级,1
duck,dʌk,n./v.,"鸭子；没入水中, 闪避；猛按...入水, 躲避",,,四级,1
due,dju:,n./adj.,"应得的东西, 应付款；到期的, 应得的, 应付的, 约定的",,,四级,1
dull,dʌl,adj./v.,"钝的, 无趣的, 呆滞的, 阴暗的；使迟钝, 使阴暗, 缓和；变迟钝, 减少",,,四级,1
dumb,dʌm,adj.,"哑的, 不说话的, 无声音的；哑的",,,四级,2
dump,dʌmp,n./v.,"垃圾场；倾倒, 倾销；倒垃圾, 倾销商品；转出; 转储; 倾卸; 切断电源",,,四级,1
durable,'djurəbl,adj.,"持久的, 耐用的",,,四级,2
duration,dju'reiʃən,n.,"持续时间, 持续；持续时间",,,四级,1
dusk,dʌsk,n./adj./v.,"薄暮, 傍晚, 黄昏；微暗的；(使)微暗",,,四级,2
dust,dʌst,n./v.,"灰尘, 尘埃, 粉末, 花粉, 土, 骚乱；拂去灰尘, 撒, 弄成粉末；拂去灰尘, 化为粉末",,,四级,1
duty,'dju:ti,n.,"责任, 关税, 职务, 尊敬；职责",,,四级,1
dwelling,'dweliŋ,n.,住处；住房,,,四级,1
dye,dai,n./v.,"颜料, 染料；染, 染色；被着色",,,四级,2
dying,'daiiŋ,adj.,"垂死的；快要死的, 垂死的, 临终的",,,四级,2
dynamic,dai'næmik,adj./n.,"动态的, 有活力的, 有力的, 动力的, 不断变化的；动力, 动态；动态的",,,四级,1
eager,'i:gə,adj.,"热心的, 渴望的, 热望的",,,四级,1
eagle,'i:gl,n.,"鹰, 鹰状标饰",,,四级,1
earn,ə:n,v.,"赚得, 获得, 博得；欧州科学研究网",,,四级,1
earnest,'ə:nist,n./adj.,"定金, 诚挚, 认真；认真的, 热心的, 重要的",,,四级,2
earthquake,'ə:θkweik,n.,地震,,,四级,2
ease,i:z,n./v.,"安乐, 安逸, 悠闲；使安乐, 使安心, 减轻, 放松；减轻, 放松, 灵活地移动",,,四级,1
easily,'i:zili,adv.,"容易地, 轻易地, 流利地",,,四级,1
eastern,'i:stən,n./adj.,"东方人, 东正教徒；东方的, 向东的, 自东的",,,四级,1
echo,'ekəu,n./v.,"回声, 回音, 回波；发回声, 随声附和；摹仿, 重复, 反射；回显; DOS批处理命令:控制MS-DOS命令是否在屏幕上显示",,,四级,1
economic,.i:kə'nɒmik,adj.,"经济上的, 实用的, 节省的；经济的",,,四级,1
economical,.i:kə'nɒmikəl,adj.,"节俭的, 经济的, 合算的；经济的, 节约的",,,四级,2
economics,.i:kə'nɒmiks,n.,经济学；经济学,,,四级,1
economy,i'kɒnəmi,n.,"经济, 理财, 节约；经济, 整体",,,四级,1
edge,edʒ,n./v.,"边缘, 尖锐, 刀刃, 优势；使锐利, 挤进, 镶边；缓缓移动",,,四级,1
edition,i'diʃən,n.,"版本, 版, 翻版",,,四级,1
editor,'editə,n.,"编者, 编辑, 主笔, 编辑器, 编辑装置；编辑器",,,四级,1
editorial,.edi'tɒ:riəl,n./adj.,"社论, 评论；编辑的, 主笔的, 社论的",,,四级,2
educate,'edjukeit,v.,"教育, 培养, 训练",,,四级,1
education,.edju'keiʃən,n.,"教育, 训练, 教育学；教育, 训练",,,四级,1
effect,i'fekt,n./v.,"结果, 影响, 效果, 印象；实行, 引起, 完成；效果",,,四级,1
effective,i'fektiv,adj./n.,"有效的, 有力的, 实际的；有生力量",,,四级,1
efficiency,i'fiʃənsi,n.,"效率, 效能, 功效；效率, 效力",,,四级,1
efficient,i'fiʃənt,adj.,"有效率的, 能干的",,,四级,1
effort,'efət,n.,"努力, 成就",,,四级,1
eighteen,'ei'ti:n,num.,"十八, 十八个",,,四级,1
eighty,'eiti,num.,"八十, 八十个",,,四级,1
elaborate,i'læbəreit,adj./v.,"精细的, 详尽的, 精心计划(或制作)的；详细地说明, 用心地制作, 发挥；变复杂, 作详细说明",,,四级,1
elastic,i'læstik,n./adj.,"松紧带, 橡皮筋；有弹性的, 能伸缩的, 可通融的",,,四级,2
elbow,'elbəu,n./v.,"手肘, 弯头, 扶手；用手肘推开, 推挤",,,四级,1
elder,'eldə,n./adj.,"年长者, 老人, 前辈；年长的, 资深的",,,四级,2
elderly,'eldəli,adj.,"过了中年的, 稍老的",,,四级,1
elect,i'lekt,n./adj./v.,"当选人, 被选的人；被选的, 选出的；选举, 选择；作选择",,,四级,1
election,i'lekʃən,n.,"选举, 当选, 选择权；选举, 当选",,,四级,1
electric,i'lektik,adj.,"电的, 导电的, 电动的；电的",,,四级,1
electrical,i'lektrikəl,adj.,"电的, 有关电的；电的",,,四级,1
electricity,.ilek'trisiti,n.,"电, 电流, 电学, 热情, 电力供应；电学; 电",,,四级,1
electron,i'lektrɒn,n.,电子；电子,,,四级,1
electronic,.ilek'trɒnik,adj.,电子的；电子工业协会接口,,,四级,1
electronics,.ilek'trɒniks,n.,电子学；电子学,,,四级,1
element,'elimənt,n.,"元件, 元素, 要素；部分; 成分; 单元; 码元; 元件; 元素; 单元",,,四级,1
elementary,.eli'mentəri,adj.,"初步的, 基本的；元素的, 基础的, 初级的",,,四级,2
elephant,'elifənt,n.,象,,,四级,1
elevator,'eliveitə,n.,"电梯, 升降机；提升机",,,四级,2
eliminate,i'limineit,v.,"除去, 排除, 剔除, 消除",,,四级,1
elimination,i.limi'neiʃən,n.,"除去, 消除, 消灭；消去; 脱去",,,四级,2
elsewhere,'elshwєə,adv.,在别处,,,四级,1
embarrass,im'bærəs,v.,"使困窘, 使局促不安, 阻碍",,,四级,2
embrace,im'breis,n./v.,"拥抱；拥抱, 互相拥抱, 包含, 收买；拥抱",,,四级,1
emerge,i'mə:dʒ,v.,"浮现, 形成, 出现, (事实)显露",,,四级,1
emergency,i'mə:dʒənsi,n.,"紧急状况, 紧急事件, 紧急需要；紧急情况",,,四级,1
emit,i'mit,v.,"发出, 放射, 发表(意见等), 散发, 发行；放射",,,四级,2
emotion,i'məuʃən,n.,"情绪, 激动, 强烈的情感；情绪, 情感",,,四级,1
emotional,i'məuʃənəl,adj.,"情绪的, 情感的；情绪的",,,四级,1
emperor,'empərə,n.,"皇帝, 君主",,,四级,1
emphasis,'emfəsis,n.,"强调, 加强, 重点, 强语气",,,四级,1
emphasize,'emfəsaiz,v.,"强调, 加强语气, 着重",,,四级,1
empire,'empaiə,n.,"帝国, 帝权",,,四级,1
employ,im'plɒi,n./v.,"雇用；雇用, 使用, 使从事于",,,四级,1
employee,.emplɒi'i:,n.,"职员, 员工, 受雇人员；职工; 雇员",,,四级,1
employer,im'plɒiə,n.,"雇主, 老板；雇主, 业主",,,四级,1
employment,im'plɒimənt,n.,"雇用, 职业, 工作；职业, 雇用, 职工招请",,,四级,1
enable,i'neibl,v.,"使能够；允许, 使能, 打开",,,四级,1
enclose,in'kləuz,v.,"围绕, 圈起, 放入封套, 附上",,,四级,1
encounter,in'kauntə,n./v.,"相会, 相遇, 遭遇；遇见, 邂逅, 会战；偶然相遇",,,四级,1
encourage,in'kʌridʒ,v.,"鼓励, 支持, 激励；怂恿, 煽动, 助长",,,四级,1
ending,'endiŋ,n.,"终止, 终了, 收场；末梢",,,四级,2
endless,'endlis,adj.,"不停的, 无穷尽的, 无尽的；无端的, 环状的",,,四级,1
endure,in'djuə,v.,"忍受, 忍耐, 容忍, 耐；(正式)持久, 持续；仍能工作, 继续工作",,,四级,2
enemy,'enimi,n./adj.,"敌人, 仇敌, 敌军；敌人的",,,四级,1
energy,'enədʒi,n.,"精力, 精神, 活力, 能量；能; 能量",,,四级,1
enforce,in'fɒ:s,v.,"强迫, 执行, 坚持；予以强制执行",,,四级,1
engage,in'geidʒ,v.,"答应, 从事, 交战；使忙碌, 雇佣, 预定, 使从事于, 使参加",,,四级,1
engine,'endʒin,n./v.,"引擎, 发动机, 机车；安装发动机于",,,四级,1
engineer,.endʒi'niə,n./v.,"工程师, 工兵；设计, 监造, 精明地处理, 策划",,,四级,1
engineering,.endʒi'niəriŋ,n.,"工程学, 工程, 操纵；机器; 机器学",,,四级,1
englishman,'iŋgliʃmən,n.,英国人,,,四级,2
enhance,in'hæns,v.,"提高, 加强, 增加",,,四级,1
enlarge,in'lɑ:dʒ,v.,"扩大, 增大；扩大, 详述",,,四级,2
enormous,i'nɒ:məs,adj.,"巨大的, 庞大的",,,四级,1
enroll,in'rəul,v.,"登记, 使加入；参军, 注册",,,四级,2
ensure,in'ʃuə,v.,"确定, 保证, 担保, 保护；确保, 确定",,,四级,1
enter,'entə,v.,"进入, 参加, 开始, 输入, 回车；进去, 参加；输入, 回车",,,四级,1
entertain,.entə'tein,v.,"娱乐, 招待, 怀抱；款待",,,四级,1
entertainment,.entə'teinmənt,n.,"娱乐, 款待, 娱乐表演",,,四级,1
enthusiasm,in'θju:ziæzəm,n.,"巨大的热情, 热心",,,四级,1
enthusiastic,in.θju:zi'æstik,adj.,"狂热的, 热心的, 热烈的",,,四级,1
entire,in'taiə,n./adj.,"整个, 全部；全体的, 完全的, 全部的",,,四级,1
entitle,in'taitl,v.,"给...权利, 取名为, 给予名称, 叫做；给...权利, 使有资格, 称呼",,,四级,1
entrance,'entrəns,n./v.,"入口, 进入点, 入场, 入学, 进入, 开始(阶段), 就任；使出神, 使入迷；入口",,,四级,1
entry,'entri,n.,"登录, 条目, 进入, 入口, 报关；登录项, 输入项, 条目",,,四级,1
envelope,'envələup,n.,"信封, 封套, 封袋；膜, 包袋",,,四级,1
environment,in'vairənmənt,n.,"环境, 外界, 围绕；环境",,,四级,1
envy,'envi,n./v.,"羡慕, 嫉妒；羡慕, 嫉妒",,,四级,2
episode,'episəud,n.,"插曲, 插话, 有趣的事件, 一段情节；插话, 插曲, 发作",,,四级,1
equal,'i:kwəl,n./adj./v.,"对手, 匹敌, 同辈；相等的, 平等的, 胜任的, 合适的, 平静的, 不相上下的；等于, 比得上；等长度编码",,,四级,1
equality,i:'kwɒliti,n.,"平等, 均匀, 相等；同等, 平等, 相等",,,四级,1
equation,i'kweiʃən,n.,"相等, 等式, 平衡；方程式; 等式; 反应式; 公式",,,四级,1
equip,i'kwip,v.,"装备, 配备；设备, 装置",,,四级,1
equipment,i'kwipmənt,n.,"装备, 设备, 才能；设备; 装备; 装置",,,四级,1
equivalent,i'kwivələnt,n./adj.,"同等物, 等价物, 相等物；相等的, 相当的, 同意义的；等价的",,,四级,1
era,'iərə,n.,"时代, 纪元, 时期",,,四级,1
erect,i'rekt,adj./v.,"直立的, 竖立的, 笔直的；使竖立, 使直立, 树立, 建立；勃起",,,四级,1
error,'erə,n.,"错误, 过失, 失误, 误差；错误",,,四级,1
escape,i'skeip,n./v.,"逃亡, 避难设备, 逃跑；逃脱, 避开, 溜走；逃避, 避免, 被...忘掉",,,四级,1
especially,i'speʃəli,adv.,"尤其, 特别, 格外",,,四级,1
essay,'esei. e'sei,n./v.,"随笔, 短文, 评论, 企图；试图",,,四级,1
essential,i'senʃəl,n./adj.,"要素, 要点, 本质；必要的, 重要的, 本质的；本质冒险",,,四级,1
establish,i'stæbliʃ,v.,"建立, 确立, 制定；移植生长",,,四级,1
establishment,i'stæbliʃmənt,n.,"确立, 制定, 设施；企业, 公司, 商店",,,四级,1
estate,i'steit,n.,"不动产, (人生的)阶段, 阶层, 财产；房地产, 遗产, 财产",,,四级,1
estimate,'estimeit,n./v.,"估计, 判断；估计, 评价, 判断；估计",,,四级,1
evacuate,i'vækjueit,v.,"疏散, 撤出, 排泄",,,四级,2
evaluate,i'væljueit,v.,"评估, 评价, 赋值",,,四级,1
evaporate,i'væpəreit,v.,"蒸发, 失去水分, 消失；使蒸发, 使脱水, 使消失",,,四级,2
eve,i:v,n.,"前夕, 前夜",,,四级,2
event,i'vent,n.,"事件, 结果, 事情的进程, 竞赛项目；事件",,,四级,1
eventually,i'ventʃuəli,adv.,"最后, 终于",,,四级,1
everyday,'evri'dei,adj.,"每天的, 日常的, 平常的",,,四级,1
evidence,'evidəns,n.,"根据, 证据, 迹象；证据, 凭证",,,四级,1
evident,'evidənt,adj.,"显然的, 明显的",,,四级,1
evil,'i:vl,n./adj.,"邪恶, 不幸, 罪恶；邪恶的, 不幸的, 有害的, 讨厌的",,,四级,1
evolution,.i:və'lu:ʃən,n.,"进化, 发展, 进展, (气体)放出, 开方；进化, 演化, 旋出",,,四级,1
evolve,i'vɒlv,v.,"进展, 进化, 展开；使发展, 使推断出, 使进化",,,四级,1
exact,ig'zækt,adj./v.,"精确的, 准确的, 精密的；强求, 急需",,,四级,1
exactly,i^'zæktli,adv.,"确切地, 精确地, 恰好, 完全地, 确实, 恰恰正是, 确实如此",,,四级,1
exaggerate,ig'zædʒəreit,v.,"夸大, 夸张",,,四级,2
examination,ig.zæmi'neiʃən,n.,"考试, 测验, 审查；检查, 诊察",,,四级,1
examine,ig'zæmin,v.,"检查, 调查, 考试",,,四级,1
exceed,ik'si:d,v.,"超过, 超越, 胜过；超过其他",,,四级,1
exceedingly,ik'si:diŋli,adv.,"极端地, 极度地, 非常",,,四级,2
excellent,'ekslənt,adj.,"优良的, 杰出的, 出色的",,,四级,1
exception,ik'sepʃən,n.,"例外, 除外, 异议；例外; 异常",,,四级,1
excess,ik'ses,n./adj.,"过度, 剩于, 超过, 超额；过量的, 额外的",,,四级,1
excessive,ik'sesiv,adj.,"过度的, 过多的, 极端的；过度的, 过分的, 额外的",,,四级,1
exchange,iks'tʃeindʒ,n./v.,"交换, (电话)交换局, 交换机, 汇兑, 交易所；交换, 交易, 兑换；交换; 电话局",,,四级,1
excite,ik'sait,v.,"刺激, 使兴奋, 激励",,,四级,2
excitement,ik'saitmənt,n.,"刺激, 兴奋；兴奋, 激动",,,四级,1
exciting,ik'saitiŋ,adj.,"令人兴奋的, 刺激的；激磁",,,四级,1
exclaim,iks'kleim,v.,"大叫, 呼喊, 大声叫",,,四级,2
exclude,iks'klu:d,v.,"除外, 排除, 排斥；除外(诊断)",,,四级,1
exclusive,ik'sklu:siv,adj.,"排外的, 独占的, 唯一的；独占的",,,四级,1
exclusively,ik'sklu:sivli,adv.,"排他地, 仅仅, 专门, 只, 仅, 唯一地, 专有地",,,四级,1
excursion,ik'skə:ʒən,n.,"远足, 游览圆, 短程旅行；移动, 离轨, 逸出",,,四级,2
execute,'eksikju:t,v.,"执行, 实行, 完成, 处死, 制成；执行",,,四级,1
executive,ig'zekjutiv,n./adj.,"执行部门, 执行委员会, 执行者, 经理主管人员；执行的, 善于执行的, 善于经营的；执行程序",,,四级,1
exert,ig'zə:t,v.,"发挥, 运用, 施以影响；施加, 产生, 行使",,,四级,2
exhaust,ig'zɒ:st,n./v.,"排气, 排气装置, 废气；抽完, 用尽, 耗尽, 使精疲力尽；排气",,,四级,1
exhaustion,ig'zɒ:stʃən,n.,"抽空, 耗尽, 疲惫, 筋疲力尽；抽空",,,四级,2
exhibit,ig'zibit,n./v.,"显示, 显现, 展览品, 陈列品, 展览；展现, 陈列, 展览；开展览会",,,四级,1
exhibition,.eksi'biʃən,n.,"表现, 展览会, 展览品；投药, 展览, 展出",,,四级,1
exist,ig'zist,v.,"存在, 生存, 发生",,,四级,1
existence,ig'zistəns,n.,"存在, 生存；存在, 存在状态, 实体",,,四级,1
exit,'eksit,n./v.,"出口, 退场, 离去, 去世；退出, 脱离, 去世；退出; DOS内部命令:本命令用于退出当前的命令处理器(COMMAND.COM)；恢复前一个命令处理器",,,四级,1
expand,ik'spænd,v.,"使膨胀, 详述, 扩张；张开, 发展；展开；展开；展开; DOS外部命令:将原始DOS磁盘上的压缩文件解压缩并拷贝到硬盘上",,,四级,1
expansion,ik'spænʃən,n.,"扩充, 开展, 膨胀；扩展",,,四级,1
expectation,.ekspek'teiʃən,n.,"期待, 指望, 展望；期望值",,,四级,1
expel,ik'spel,v.,"驱逐, 逐出, 排出, 开除；排除, 迫出",,,四级,2
expend,ik'spend,v.,"花费, 消耗, 用光",,,四级,2
expenditure,ik'spenditʃə,n.,"开支, 费用, 用光, 消费额；支出, 费用, 消费",,,四级,1
expense,ik'spens,n.,"费用, 代价, 开支, 损失；费用, 开支, 将支出转为费用",,,四级,1
experience,ik'spiəriəns,n./v.,"经历, 经验, 体验；经历, 经验, 体验",,,四级,1
experiment,ik'sperimənt,n./v.,"实验, 试验, 实验仪器；实验, 尝试",,,四级,1
experimental,ik.speri'mentəl,adj.,"实验的, 根据实验的；实验的",,,四级,1
expert,'ekspə:t,n./adj.,"专家, 行家；老练的, 内行的, 专门的；高级",,,四级,1
explain,ik'splein,v.,"解释, 说明",,,四级,1
explanation,.eksplə'neiʃən,n.,"解释, 说明, 辩解, 表明；解释, 注释, 说明",,,四级,1
explode,ik'spləud,v.,"爆炸, 爆发, 激增；使爆炸",,,四级,1
exploit,'eksplɒit,n./v.,"功绩, 勋绩；开发, 利用, 开拓, 剥削",,,四级,1
explore,ik'splɒ:,v.,"探险, 探测, 探究",,,四级,1
explosion,ik'spləuʒən,n.,"爆发, 激增, 爆炸(声)；爆炸",,,四级,1
explosive,ik'spləusiv,n./adj.,"炸药, 爆破音；易爆发的, 爆炸的, 暴躁的",,,四级,2
export,ik'spɒ:t,n./v.,"输出品, 输出；输出, 出口；输出物资；导出",,,四级,1
expose,ik'spəuz,v.,"使暴露, 使曝光, 揭穿, 陈列；暴露, 露置",,,四级,1
exposure,ik'spəuʒə,n.,"暴露, 揭发, 揭露；曝光量; 照射; 照射量",,,四级,1
express,ik'spres,n./adj./v.,"快车, 快递, 专使；明确的, 丝毫不差的, 专门的, 快的；表达, 表示, 表露",,,四级,1
expression,ik'spreʃən,n.,"表达, 表现, 词语, 措辞；表达式",,,四级,1
extend,ik'stend,v.,"扩充, 延伸, 伸展, 扩大；扩展",,,四级,1
extension,ik'stenʃən,n./adj.,"延长, 扩充, 范围, 扩展名；伸缩的；扩展名, 扩充名",,,四级,1
extensive,ik'stensiv,adj.,"广的, 广泛的, 多方面的；广大的, 扩大的",,,四级,1
extent,ik'stent,n.,"范围, 程度, 区域；范围",,,四级,1
exterior,ik'stiəriə,n./adj.,"外部, 表面, 外貌；外部的, 外在的, 表面的",,,四级,2
external,ik'stə:nl,n./adj.,"外部, 外面；外部的, 客观的, 表面的",,,四级,1
extinct,ik'stiŋkt,adj.,"熄灭的, 灭绝的, 耗尽的；消灭了的, 过时的, 无效的",,,四级,2
extra,'ekstrə,n./adj./adv.,"额外的事物, 另外的收费；额外的, 特别的；额外地, 特别地, 非常地",,,四级,1
extraordinary,ik'strɒ:dənəri,adj.,"非常的, 特别的, 非凡的；非常的, 特别的, 临时的",,,四级,1
extreme,ik'stri:m,n./adj.,"极端, 末端；极端的, 尽头的, 极度的, 偏激的",,,四级,1
extremely,ik'stri:mli,adv.,"极端地, 非常地",,,四级,1
eyesight,'aisait,n.,"视力, 目力",,,四级,2
fabric,'fæbrik,n.,"织物, 布, 结构, 构造, 建筑物；组织, 建筑物, 工厂",,,四级,1
facility,fə'siliti,n.,"容易, 灵巧, 设备；设施; 设备; 装备",,,四级,1
fact,fækt,n.,"事实, 真实性, 真相, 细节, 论据",,,四级,1
factor,'fæktə,n.,"因素, 因数, 系数, 基因, 代理人；因式",,,四级,1
faculty,'fækəlti,n.,"才能, 能力, 全体教员, (大学的)系；能力, [大学]院系",,,四级,1
fade,feid,v./n./adj.,"褪色, 消失, 凋谢；使褪色；淡入, 淡出；平淡的",,,四级,1
fahrenheit,'færənhait,adj./n.,华氏温度计的；华氏温度计,,,四级,2
failure,'feiljə,n.,"失败, 失败者, 不足, 缺乏, 破产；故障; 失效",,,四级,1
faint,feint,n./adj./v.,"昏厥, 昏倒；模糊的, 微弱的, 无力的；昏倒, 变得微弱",,,四级,1
fair,fєə,n./adj./adv./v.,"展览会, 市集, 美好的事物；公平的, 按规则进行的, 不好不坏的, 晴朗的, 美丽的；公平地, 正面地, 有教养地, 清楚地；转晴",,,四级,1
fairly,'fєəli,adv.,"美观地, 公平地, 相当地, 清楚地",,,四级,1
faith,feiθ,n.,"信心, 信任, 忠实, 保证；信任, 信仰, 信念",,,四级,1
faithful,'feiθful,adj./n.,"忠实的, 详确的, 可靠的；信徒",,,四级,2
false,fɒ:ls,adj./adv.,"错误的, 虚伪的, 假的, 不老实的；不准确地, 欺诈地",,,四级,1
