word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
dye,dai,n./v.,"颜料, 染料；染, 染色；被着色",,,六级,2
dying,'daiiŋ,adj.,"垂死的；快要死的, 垂死的, 临终的",,,六级,2
dynamic,dai'næmik,adj./n.,"动态的, 有活力的, 有力的, 动力的, 不断变化的；动力, 动态；动态的",,,六级,1
dynamical,dai'næmikəl,adj./n.,"动力的, 动态的, 动力学的, (褒)有生气的, 有力的, 能动的, 精悍的, 机能上的；动力, 动态, 原动力；动态的",,,六级,2
dynamo,'dainəməu,n.,"发电机；电机, 发电机",,,六级,2
eager,'i:gə,adj.,"热心的, 渴望的, 热望的",,,六级,1
eagle,'i:gl,n.,"鹰, 鹰状标饰",,,六级,1
earnest,'ə:nist,n./adj.,"定金, 诚挚, 认真；认真的, 热心的, 重要的",,,六级,2
earnings,'ə:niŋ,n.,"所赚的钱, 工资, 收入；工资, 收入, 收益, 盈余",,,六级,1
earthenware,'ə:θənweə,n.,陶器；陶器; 土器,,,六级,2
earthquake,'ə:θkweik,n.,地震,,,六级,2
ease,i:z,n./v.,"安乐, 安逸, 悠闲；使安乐, 使安心, 减轻, 放松；减轻, 放松, 灵活地移动",,,六级,1
eastward,'i:stwəd,n./adj./adv.,朝东方向；向东方的；向东,,,六级,2
eccentric,ik'sentrik,n./adj.,"怪人, 偏心圆；古怪的, 反常的, 不同圆心的",,,六级,2
echo,'ekəu,n./v.,"回声, 回音, 回波；发回声, 随声附和；摹仿, 重复, 反射；回显; DOS批处理命令:控制MS-DOS命令是否在屏幕上显示",,,六级,1
eclipse,i'klips,n./v.,"日食, 月食, (地位名誉等的)消失；引起日食, 引起月食, 使黯然失色",,,六级,2
ecology,i:'kɒlədʒi,n.,"生态学, 社会生态学；生态学",,,六级,2
economic,.i:kə'nɒmik,adj.,"经济上的, 实用的, 节省的；经济的",,,六级,1
economical,.i:kə'nɒmikəl,adj.,"节俭的, 经济的, 合算的；经济的, 节约的",,,六级,2
economically,i:kə'nɔmikəli,adv.,"节约地, 不浪费地, 节省地, 节俭地, 在经济上, 在经济学上",,,六级,2
economics,.i:kə'nɒmiks,n.,经济学；经济学,,,六级,1
economy,i'kɒnəmi,n.,"经济, 理财, 节约；经济, 整体",,,六级,1
ecosystem,'i:kəu.sistəm,n.,生态系统；生态系,,,六级,2
edge,edʒ,n./v.,"边缘, 尖锐, 刀刃, 优势；使锐利, 挤进, 镶边；缓缓移动",,,六级,1
edible,'edibl,n./adj.,"食品, 食物；可食用的",,,六级,2
edit,'edit,v.,"编辑, 编校, 修订, 剪辑；编辑; DOS外部命令:该命令是一个用于编辑文本文件的全屏幕编辑程序",,,六级,1
edition,i'diʃən,n.,"版本, 版, 翻版",,,六级,1
editor,'editə,n.,"编者, 编辑, 主笔, 编辑器, 编辑装置；编辑器",,,六级,1
editorial,.edi'tɒ:riəl,n./adj.,"社论, 评论；编辑的, 主笔的, 社论的",,,六级,2
effect,i'fekt,n./v.,"结果, 影响, 效果, 印象；实行, 引起, 完成；效果",,,六级,1
effective,i'fektiv,adj./n.,"有效的, 有力的, 实际的；有生力量",,,六级,1
efficiency,i'fiʃənsi,n.,"效率, 效能, 功效；效率, 效力",,,六级,1
efficient,i'fiʃənt,adj.,"有效率的, 能干的",,,六级,1
effort,'efət,n.,"努力, 成就",,,六级,1
ego,'egəu. 'i:gəu,n.,自我；自我,,,六级,2
egyptian,i'dʒipʃən,n./adj.,"埃及人；埃及的, 埃及人的",,,六级,2
eject,i'dʒekt,v.,"逐放, 放逐, 喷射；排出",,,六级,2
elaborate,i'læbəreit,adj./v.,"精细的, 详尽的, 精心计划(或制作)的；详细地说明, 用心地制作, 发挥；变复杂, 作详细说明",,,六级,1
elapse,i'læps,v./n.,"逝去, 过去；逝去, 过去",,,六级,2
elastic,i'læstik,n./adj.,"松紧带, 橡皮筋；有弹性的, 能伸缩的, 可通融的",,,六级,2
elbow,'elbəu,n./v.,"手肘, 弯头, 扶手；用手肘推开, 推挤",,,六级,1
election,i'lekʃən,n.,"选举, 当选, 选择权；选举, 当选",,,六级,1
electric,i'lektik,adj.,"电的, 导电的, 电动的；电的",,,六级,1
electrical,i'lektrikəl,adj.,"电的, 有关电的；电的",,,六级,1
electrician,.ilek'triʃən,n.,"电学家, 电气技师, 电工；电工; 电气工人",,,六级,2
electricity,.ilek'trisiti,n.,"电, 电流, 电学, 热情, 电力供应；电学; 电",,,六级,1
electrode,i'lektrəud,n.,电极；电极; 焊条; 电焊条,,,六级,2
electron,i'lektrɒn,n.,电子；电子,,,六级,1
electronic,.ilek'trɒnik,adj.,电子的；电子工业协会接口,,,六级,1
electronics,.ilek'trɒniks,n.,电子学；电子学,,,六级,1
elegant,'eligənt,adj.,"优雅的, 端庄的, 高雅的",,,六级,1
element,'elimənt,n.,"元件, 元素, 要素；部分; 成分; 单元; 码元; 元件; 元素; 单元",,,六级,1
elemental,.eli'mentəl,adj.,"元素的, 基本的",,,六级,2
elementary,.eli'mentəri,adj.,"初步的, 基本的；元素的, 基础的, 初级的",,,六级,2
elephant,'elifənt,n.,象,,,六级,1
elevate,'eliveit,v.,"举起, 提拔, 鼓舞",,,六级,2
elevation,.eli'veiʃən,n.,"海拔, 提高, 仰角；仰角",,,六级,2
elevator,'eliveitə,n.,"电梯, 升降机；提升机",,,六级,2
elicit,i'lisit,v.,"引出, 推导出, 引起",,,六级,2
eligible,'elidʒəbl,adj./n.,"有资格当选的, 合格的；有资格者, 合格者, 适任者",,,六级,1
eliminate,i'limineit,v.,"除去, 排除, 剔除, 消除",,,六级,1
elimination,i.limi'neiʃən,n.,"除去, 消除, 消灭；消去; 脱去",,,六级,2
elite,ei'li:t,n.,"精华, 精锐, 中坚分子",,,六级,1
elliptical,i'liptikəl,adj.,椭圆的；椭圆形的,,,六级,2
eloquence,'eləkwəns,n.,"口才, 雄辩术, 雄辩；善辩, 口才",,,六级,2
eloquent,'eləkwənt,adj.,"雄辩的, 有口才的, 有说服力的",,,六级,2
elsewhere,'elshwєə,adv.,在别处,,,六级,1
embark,im'bɑ:k,v.,"乘船, 着手, 从事, 上飞机；使上船, 使上飞机, 使从事",,,六级,1
embarrass,im'bærəs,v.,"使困窘, 使局促不安, 阻碍",,,六级,2
embassy,'embəsi,n.,"大使馆, 大使馆全体人员；大使馆",,,六级,1
embody,im'bɒdi,v.,"具体表达, 使具体化；合并, 具体化, 具体表现",,,六级,2
embrace,im'breis,n./v.,"拥抱；拥抱, 互相拥抱, 包含, 收买；拥抱",,,六级,1
embroidery,im'brɒidəri,n.,"刺绣品, 粉饰, 刺绣",,,六级,2
emerge,i'mə:dʒ,v.,"浮现, 形成, 出现, (事实)显露",,,六级,1
emergency,i'mə:dʒənsi,n.,"紧急状况, 紧急事件, 紧急需要；紧急情况",,,六级,1
emigrate,'emigreit,v.,"(使)移居, (使)移民",,,六级,2
emission,i'miʃən,n.,"发射, 射出, 发行；发射, 遗精",,,六级,1
emit,i'mit,v.,"发出, 放射, 发表(意见等), 散发, 发行；放射",,,六级,2
emotion,i'məuʃən,n.,"情绪, 激动, 强烈的情感；情绪, 情感",,,六级,1
emotional,i'məuʃənəl,adj.,"情绪的, 情感的；情绪的",,,六级,1
emperor,'empərə,n.,"皇帝, 君主",,,六级,1
emphasis,'emfəsis,n.,"强调, 加强, 重点, 强语气",,,六级,1
emphasize,'emfəsaiz,v.,"强调, 加强语气, 着重",,,六级,1
empire,'empaiə,n.,"帝国, 帝权",,,六级,1
empirical,em'pirikəl,adj.,"完全跟据经验的, 经验主义的；经验主义的",,,六级,1
employ,im'plɒi,n./v.,"雇用；雇用, 使用, 使从事于",,,六级,1
employee,.emplɒi'i:,n.,"职员, 员工, 受雇人员；职工; 雇员",,,六级,1
employer,im'plɒiə,n.,"雇主, 老板；雇主, 业主",,,六级,1
employment,im'plɒimənt,n.,"雇用, 职业, 工作；职业, 雇用, 职工招请",,,六级,1
enable,i'neibl,v.,"使能够；允许, 使能, 打开",,,六级,1
enchant,in'tʃænt,v.,"施魔法, 使入迷",,,六级,2
enclose,in'kləuz,v.,"围绕, 圈起, 放入封套, 附上",,,六级,1
enclosure,in'kləuʒə,n.,"附件, 围墙, 围绕；机壳; 外壳",,,六级,2
encounter,in'kauntə,n./v.,"相会, 相遇, 遭遇；遇见, 邂逅, 会战；偶然相遇",,,六级,1
encourage,in'kʌridʒ,v.,"鼓励, 支持, 激励；怂恿, 煽动, 助长",,,六级,1
endanger,in'deindʒə,v.,"危及；使危险, 危及",,,六级,2
endeavor,in'devə,n./v.,"努力, 尽力；努力, 尽力",,,六级,2
endeavour,in'devə,n./v.,"努力, 力图, 尽力；努力, 力图, 尽力",,,六级,2
ending,'endiŋ,n.,"终止, 终了, 收场；末梢",,,六级,2
endless,'endlis,adj.,"不停的, 无穷尽的, 无尽的；无端的, 环状的",,,六级,1
endow,in'dau,v.,"捐赠, 捐助, 赋予；赠送财产给, 分给寡妇一份遗产, 授与",,,六级,2
endurance,in'djuərəns,n.,"忍耐, 忍耐力, 耐性；持九性",,,六级,2
endure,in'djuə,v.,"忍受, 忍耐, 容忍, 耐；(正式)持久, 持续；仍能工作, 继续工作",,,六级,2
energetic,.enə'dʒetik,adj.,"精力充沛的, 积极的",,,六级,2
energize,'enədʒaiz,v.,"使活跃, 激励, 供给...能量；激励",,,六级,2
energy,'enədʒi,n.,"精力, 精神, 活力, 能量；能; 能量",,,六级,1
enforce,in'fɒ:s,v.,"强迫, 执行, 坚持；予以强制执行",,,六级,1
engage,in'geidʒ,v.,"答应, 从事, 交战；使忙碌, 雇佣, 预定, 使从事于, 使参加",,,六级,1
engagement,in'geidʒdmənt,n.,"诺言, 约会, 婚约, 交战；衔接",,,六级,1
engine,'endʒin,n./v.,"引擎, 发动机, 机车；安装发动机于",,,六级,1
engineer,.endʒi'niə,n./v.,"工程师, 工兵；设计, 监造, 精明地处理, 策划",,,六级,1
engineering,.endʒi'niəriŋ,n.,"工程学, 工程, 操纵；机器; 机器学",,,六级,1
enhance,in'hæns,v.,"提高, 加强, 增加",,,六级,1
enlarge,in'lɑ:dʒ,v.,"扩大, 增大；扩大, 详述",,,六级,2
enlighten,in'laitn,v.,"教育, 启发, 启蒙, 开导, 教导",,,六级,2
enormous,i'nɒ:məs,adj.,"巨大的, 庞大的",,,六级,1
enrich,in'ritʃ,v.,"使富足, 使肥沃",,,六级,2
enroll,in'rəul,v.,"登记, 使加入；参军, 注册",,,六级,2
ensue,en'su:,v.,"跟着发生, 继起；追求",,,六级,2
ensure,in'ʃuə,v.,"确定, 保证, 担保, 保护；确保, 确定",,,六级,1
entail,in'teil,v./n.,"使成为必需, 需要, 使承担, 遗传给；限定继承",,,六级,1
enterprise,'entəpraiz,n.,"企业, 事业心, 进取心, 干事业；企业",,,六级,1
entertain,.entə'tein,v.,"娱乐, 招待, 怀抱；款待",,,六级,1
entertainment,.entə'teinmənt,n.,"娱乐, 款待, 娱乐表演",,,六级,1
enthusiasm,in'θju:ziæzəm,n.,"巨大的热情, 热心",,,六级,1
enthusiastic,in.θju:zi'æstik,adj.,"狂热的, 热心的, 热烈的",,,六级,1
entire,in'taiə,n./adj.,"整个, 全部；全体的, 完全的, 全部的",,,六级,1
entitle,in'taitl,v.,"给...权利, 取名为, 给予名称, 叫做；给...权利, 使有资格, 称呼",,,六级,1
entity,'entiti,n.,"实体, 实存物, 存在；实体",,,六级,1
entrance,'entrəns,n./v.,"入口, 进入点, 入场, 入学, 进入, 开始(阶段), 就任；使出神, 使入迷；入口",,,六级,1
entreat,in'tri:t,v.,"恳求, 乞求",,,六级,2
entrepreneur,.ɒntrəprə'nə:,n.,"企业家, 主办人；承包商, 企业家",,,六级,2
entry,'entri,n.,"登录, 条目, 进入, 入口, 报关；登录项, 输入项, 条目",,,六级,1
envelope,'envələup,n.,"信封, 封套, 封袋；膜, 包袋",,,六级,1
envious,'enviəs,adj.,"嫉妒的, 羡慕的",,,六级,2
environment,in'vairənmənt,n.,"环境, 外界, 围绕；环境",,,六级,1
environmental,in.vaiərən'mentəl,adj.,"周围的, 环境的；环境的, 环保的",,,六级,1
envisage,in'vizidʒ,v.,"面对, 正视, 想象",,,六级,1
envy,'envi,n./v.,"羡慕, 嫉妒；羡慕, 嫉妒",,,六级,2
epidemic,.epi'demik,n./adj.,"传染病, 流行病；流行的, 传染性的",,,六级,2
episode,'episəud,n.,"插曲, 插话, 有趣的事件, 一段情节；插话, 插曲, 发作",,,六级,1
epoch,'i:pɒk,n.,"新纪元, 时代, 时期",,,六级,2
equal,'i:kwəl,n./adj./v.,"对手, 匹敌, 同辈；相等的, 平等的, 胜任的, 合适的, 平静的, 不相上下的；等于, 比得上；等长度编码",,,六级,1
equality,i:'kwɒliti,n.,"平等, 均匀, 相等；同等, 平等, 相等",,,六级,1
equate,i'kweit,v.,"使相等, 视为平等；等同",,,六级,2
equation,i'kweiʃən,n.,"相等, 等式, 平衡；方程式; 等式; 反应式; 公式",,,六级,1
equator,i'kweitə,n.,"赤道；赤道, 中纬线",,,六级,2
equilibrium,.i:kwi'libriəm,n.,"平衡, 平静, 均衡；平衡",,,六级,1
equip,i'kwip,v.,"装备, 配备；设备, 装置",,,六级,1
equipe,e'kɪp,n.,<法>运动队（或比赛队）及其装备,,,六级,3
equipment,i'kwipmənt,n.,"装备, 设备, 才能；设备; 装备; 装置",,,六级,1
equivalent,i'kwivələnt,n./adj.,"同等物, 等价物, 相等物；相等的, 相当的, 同意义的；等价的",,,六级,1
era,'iərə,n.,"时代, 纪元, 时期",,,六级,1
eradicate,i'rædikeit,v.,"根除, 扑灭, 根绝, 消灭",,,六级,2
erect,i'rekt,adj./v.,"直立的, 竖立的, 笔直的；使竖立, 使直立, 树立, 建立；勃起",,,六级,1
erosion,i'rəuʒən,n.,"腐蚀, 冲蚀, 侵蚀；磨耗; 侵蚀",,,六级,1
errand,'erənd,n.,"任务, 差使, 使命",,,六级,2
erroneous,i'rəuniəs,adj.,"错误的, 不正确的；错误的, 不正确的",,,六级,2
error,'erə,n.,"错误, 过失, 失误, 误差；错误",,,六级,1
erupt,i'rʌpt,v.,爆发；喷出,,,六级,2
eruption,i'rʌpʃən,n.,"爆发, 喷出物, 出疹；喷发",,,六级,2
escape,i'skeip,n./v.,"逃亡, 避难设备, 逃跑；逃脱, 避开, 溜走；逃避, 避免, 被...忘掉",,,六级,1
escort,'eskɒ:t,n./v.,"护送者, 护卫者, 护航舰；护卫, 护送",,,六级,2
especially,i'speʃəli,adv.,"尤其, 特别, 格外",,,六级,1
essay,'esei. e'sei,n./v.,"随笔, 短文, 评论, 企图；试图",,,六级,1
essence,'esns,n.,"实质, 本质, 香精；香精",,,六级,1
essential,i'senʃəl,n./adj.,"要素, 要点, 本质；必要的, 重要的, 本质的；本质冒险",,,六级,1
establish,i'stæbliʃ,v.,"建立, 确立, 制定；移植生长",,,六级,1
establishment,i'stæbliʃmənt,n.,"确立, 制定, 设施；企业, 公司, 商店",,,六级,1
estate,i'steit,n.,"不动产, (人生的)阶段, 阶层, 财产；房地产, 遗产, 财产",,,六级,1
esthetic,es'θetik,adj.,审美的；感觉的,,,六级,2
estimate,'estimeit,n./v.,"估计, 判断；估计, 评价, 判断；估计",,,六级,1
eternal,i'tə:nl,adj.,"永恒的, 永远的, 不灭的",,,六级,2
ethical,'eθikəl,adj.,"伦理的, 民族的, 民族特有的；伦理的, 道德的",,,六级,2
ethics,'eθiks,n.,道德规范；伦理学,,,六级,2
ethnic,'eθnik,adj.,"人种的, 种族的；人种的",,,六级,1
evacuate,i'vækjueit,v.,"疏散, 撤出, 排泄",,,六级,2
evaluate,i'væljueit,v.,"评估, 评价, 赋值",,,六级,1
evaluation,i.vælju'eiʃən,n.,"评估, 估价, 求值；鉴定; 评价; 求值",,,六级,1
evaporate,i'væpəreit,v.,"蒸发, 失去水分, 消失；使蒸发, 使脱水, 使消失",,,六级,2
evaporation,i.væpə'reiʃən,n.,"蒸发, 脱水, 消失；蒸发",,,六级,2
evenly,'i:vənli,adv.,"平衡地, 平坦地, 平等地",,,六级,2
eventually,i'ventʃuəli,adv.,"最后, 终于",,,六级,1
everlasting,.evə'læstiŋ,adj./n.,"永恒的, 持久的；上帝, 神",,,六级,2
evidence,'evidəns,n.,"根据, 证据, 迹象；证据, 凭证",,,六级,1
evident,'evidənt,adj.,"显然的, 明显的",,,六级,1
evil,'i:vl,n./adj.,"邪恶, 不幸, 罪恶；邪恶的, 不幸的, 有害的, 讨厌的",,,六级,1
evoke,i'vəuk,v.,"唤起, 引起, 召(魂)；提审, 移送",,,六级,2
evolution,.i:və'lu:ʃən,n.,"进化, 发展, 进展, (气体)放出, 开方；进化, 演化, 旋出",,,六级,1
evolutionary,",i:və'lu:ʃənəri",adj.,"展开的, 进化论的, 进化的, 发展的；进化的, 改良的, 发展的",,,六级,2
evolve,i'vɒlv,v.,"进展, 进化, 展开；使发展, 使推断出, 使进化",,,六级,1
exaggerate,ig'zædʒəreit,v.,"夸大, 夸张",,,六级,2
examination,ig.zæmi'neiʃən,n.,"考试, 测验, 审查；检查, 诊察",,,六级,1
examine,ig'zæmin,v.,"检查, 调查, 考试",,,六级,1
exceed,ik'si:d,v.,"超过, 超越, 胜过；超过其他",,,六级,1
exceedingly,ik'si:diŋli,adv.,"极端地, 极度地, 非常",,,六级,2
excel,ik'sel,v.,"胜过, 优于, 擅长；胜过其他",,,六级,2
excellent,'ekslənt,adj.,"优良的, 杰出的, 出色的",,,六级,1
exception,ik'sepʃən,n.,"例外, 除外, 异议；例外; 异常",,,六级,1
exceptional,ik'sepʃənəl,adj.,"例外的, 异常的, 特别的",,,六级,1
excess,ik'ses,n./adj.,"过度, 剩于, 超过, 超额；过量的, 额外的",,,六级,1
excessive,ik'sesiv,adj.,"过度的, 过多的, 极端的；过度的, 过分的, 额外的",,,六级,1
excessively,ik'sesivli,adv.,"过多, 极度, 过度, 过分",,,六级,2
exchange,iks'tʃeindʒ,n./v.,"交换, (电话)交换局, 交换机, 汇兑, 交易所；交换, 交易, 兑换；交换; 电话局",,,六级,1
excite,ik'sait,v.,"刺激, 使兴奋, 激励",,,六级,2
exciting,ik'saitiŋ,adj.,"令人兴奋的, 刺激的；激磁",,,六级,1
exclaim,iks'kleim,v.,"大叫, 呼喊, 大声叫",,,六级,2
exclamation,.eksklə'meiʃən,n.,"惊呼, 激烈言词, 惊叹词",,,六级,2
exclude,iks'klu:d,v.,"除外, 排除, 排斥；除外(诊断)",,,六级,1
exclusive,ik'sklu:siv,adj.,"排外的, 独占的, 唯一的；独占的",,,六级,1
exclusively,ik'sklu:sivli,adv.,"排他地, 仅仅, 专门, 只, 仅, 唯一地, 专有地",,,六级,1
excrete,ek'skri:t,v.,"排泄, 分泌；排泄, 分泌",,,六级,2
excursion,ik'skə:ʒən,n.,"远足, 游览圆, 短程旅行；移动, 离轨, 逸出",,,六级,2
execute,'eksikju:t,v.,"执行, 实行, 完成, 处死, 制成；执行",,,六级,1
execution,.eksi'kju:ʃən,n.,"实行, 完成, 执行, 死刑；执行",,,六级,1
executive,ig'zekjutiv,n./adj.,"执行部门, 执行委员会, 执行者, 经理主管人员；执行的, 善于执行的, 善于经营的；执行程序",,,六级,1
exemplify,ig'zemplifai,v.,"例证, 例示；制作经公章证明的誊本, 例证",,,六级,2
exempt,ig'zempt,n./adj./v.,"免税者, 被免除义务者；免除的；使免除, 豁免",,,六级,2
exert,ig'zə:t,v.,"发挥, 运用, 施以影响；施加, 产生, 行使",,,六级,2
exhaust,ig'zɒ:st,n./v.,"排气, 排气装置, 废气；抽完, 用尽, 耗尽, 使精疲力尽；排气",,,六级,1
exhibit,ig'zibit,n./v.,"显示, 显现, 展览品, 陈列品, 展览；展现, 陈列, 展览；开展览会",,,六级,1
exhibition,.eksi'biʃən,n.,"表现, 展览会, 展览品；投药, 展览, 展出",,,六级,1
exile,'eksail,n./v.,"放逐, 流放, 被放逐者；放逐, 流放, 使背井离乡",,,六级,2
exist,ig'zist,v.,"存在, 生存, 发生",,,六级,1
existence,ig'zistəns,n.,"存在, 生存；存在, 存在状态, 实体",,,六级,1
exit,'eksit,n./v.,"出口, 退场, 离去, 去世；退出, 脱离, 去世；退出; DOS内部命令:本命令用于退出当前的命令处理器(COMMAND.COM)；恢复前一个命令处理器",,,六级,1
exotic,ig'zɒtik,adj./n.,"异国的, 外来的；外来人, 外来物, 舶来品",,,六级,2
expand,ik'spænd,v.,"使膨胀, 详述, 扩张；张开, 发展；展开；展开；展开; DOS外部命令:将原始DOS磁盘上的压缩文件解压缩并拷贝到硬盘上",,,六级,1
expansion,ik'spænʃən,n.,"扩充, 开展, 膨胀；扩展",,,六级,1
expectation,.ekspek'teiʃən,n.,"期待, 指望, 展望；期望值",,,六级,1
expedition,.ekspi'diʃən,n.,"远征, 探险队, 迅速",,,六级,1
expel,ik'spel,v.,"驱逐, 逐出, 排出, 开除；排除, 迫出",,,六级,2
expenditure,ik'spenditʃə,n.,"开支, 费用, 用光, 消费额；支出, 费用, 消费",,,六级,1
experience,ik'spiəriəns,n./v.,"经历, 经验, 体验；经历, 经验, 体验",,,六级,1
experiment,ik'sperimənt,n./v.,"实验, 试验, 实验仪器；实验, 尝试",,,六级,1
experimental,ik.speri'mentəl,adj.,"实验的, 根据实验的；实验的",,,六级,1
experimentally,ik.speri'mentli,adv.,"实验式地, 在实验上",,,六级,2
experimentation,"eks,perimen'teiʃən",n.,"实验, 试验, 实验法；实验; 实验过程",,,六级,2
expertise,.ekspə:'ti:z,n.,"专家意见, 专门技术；专门知识, 专家意见",,,六级,1
expire,ik'spaiə,v.,"期满, 呼气, 断气；呼出",,,六级,2
explain,ik'splein,v.,"解释, 说明",,,六级,1
explanation,.eksplə'neiʃən,n.,"解释, 说明, 辩解, 表明；解释, 注释, 说明",,,六级,1
explicit,ik'splisit,adj.,"详述的, 清楚的, 直言的",,,六级,1
